Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Pakistan,PAK,1981,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,1
Pakistan,PAK,1980,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,1
Pakistan,PAK,1979,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,1
Pakistan,PAK,1978,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,1
Pakistan,PAK,1977,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,1
Pakistan,PAK,1976,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,1
Pakistan,PAK,1975,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,1
Pakistan,PAK,1974,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,1
Pakistan,PAK,1973,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,1
Pakistan,PAK,1972,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,1
Pakistan,PAK,1971,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,1
Pakistan,PAK,1970,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,1
Pakistan,PAK,2022,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,0
Pakistan,PAK,2021,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,0
Pakistan,PAK,2020,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,0
Pakistan,PAK,2019,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,0
Pakistan,PAK,2018,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,0
Pakistan,PAK,2017,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,0
Pakistan,PAK,2016,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,0
Pakistan,PAK,2015,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,0
Pakistan,PAK,2014,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,0
Pakistan,PAK,2013,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,0
Pakistan,PAK,2012,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,0
Pakistan,PAK,2011,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,0
Pakistan,PAK,2010,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,0
Pakistan,PAK,2009,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,0
Pakistan,PAK,2008,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,0
Pakistan,PAK,2007,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,0
Pakistan,PAK,2006,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,0
Pakistan,PAK,2005,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,0
Pakistan,PAK,2004,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,0
Pakistan,PAK,2003,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,0
Pakistan,PAK,2002,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,0
Pakistan,PAK,2001,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,0
Pakistan,PAK,2000,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,0
Pakistan,PAK,1999,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,0
Pakistan,PAK,1998,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,0
Pakistan,PAK,1997,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,0
Pakistan,PAK,1996,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,0
Pakistan,PAK,1995,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,0
Pakistan,PAK,1994,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,0
Pakistan,PAK,1993,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,0
Pakistan,PAK,1992,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,0
Pakistan,PAK,1991,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,0
Pakistan,PAK,1990,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,0
Pakistan,PAK,1989,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,0
Pakistan,PAK,1988,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,0
Pakistan,PAK,1987,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,0
Pakistan,PAK,1986,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,0
Pakistan,PAK,1985,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,0
Pakistan,PAK,1984,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,0
Pakistan,PAK,1983,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,0
Pakistan,PAK,1982,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,0
Pakistan,PAK,1981,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,0
Pakistan,PAK,1980,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,0
Pakistan,PAK,1979,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,0
Pakistan,PAK,1978,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,0
Pakistan,PAK,1977,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,0
Pakistan,PAK,1976,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,0
Pakistan,PAK,1975,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,0
Pakistan,PAK,1974,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,0
Pakistan,PAK,1973,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,0
Pakistan,PAK,1972,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,0
Pakistan,PAK,1971,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,0
Pakistan,PAK,1970,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,0
Pakistan,PAK,2018,Main cooking fuel: charcoal (% of households),SG.COK.CHCO.ZS,2
Pakistan,PAK,2013,Main cooking fuel: charcoal (% of households),SG.COK.CHCO.ZS,2.1
Pakistan,PAK,2007,Main cooking fuel: charcoal (% of households),SG.COK.CHCO.ZS,0.4
Pakistan,PAK,2018,Main cooking fuel: agricultural crop (% of households),SG.COK.CROP.ZS,1.3
Pakistan,PAK,2007,Main cooking fuel: agricultural crop (% of households),SG.COK.CROP.ZS,3.7
Pakistan,PAK,2018,Main cooking fuel: dung (% of households),SG.COK.DUNG.ZS,3.5
Pakistan,PAK,2013,Main cooking fuel: dung (% of households),SG.COK.DUNG.ZS,8
Pakistan,PAK,2007,Main cooking fuel: dung (% of households),SG.COK.DUNG.ZS,6.9
Pakistan,PAK,2018,Main cooking fuel: electricity  (% of households),SG.COK.ELEC.ZS,0.1
Pakistan,PAK,2013,Main cooking fuel: electricity  (% of households),SG.COK.ELEC.ZS,0
Pakistan,PAK,2007,Main cooking fuel: electricity  (% of households),SG.COK.ELEC.ZS,0.2
Pakistan,PAK,2018,Location of cooking: inside the house (% of households),SG.COK.HOUS.ZS,92.8
Pakistan,PAK,2013,Location of cooking: inside the house (% of households),SG.COK.HOUS.ZS,93.7
Pakistan,PAK,2018,Main cooking fuel: LPG/natural gas/biogas (% of households),SG.COK.LPGN.ZS,50.2
Pakistan,PAK,2013,Main cooking fuel: LPG/natural gas/biogas (% of households),SG.COK.LPGN.ZS,37.6
Pakistan,PAK,2007,Main cooking fuel: LPG/natural gas/biogas (% of households),SG.COK.LPGN.ZS,32.7
Pakistan,PAK,2018,Location of cooking: other places (% of households),SG.COK.OTHR.ZS,0
Pakistan,PAK,2013,Location of cooking: other places (% of households),SG.COK.OTHR.ZS,0
Pakistan,PAK,2018,Location of cooking: outdoors (% of households),SG.COK.OUTD.ZS,0.3
Pakistan,PAK,2013,Location of cooking: outdoors (% of households),SG.COK.OUTD.ZS,0.3
Pakistan,PAK,2018,Location of cooking: separate building (% of households),SG.COK.SBLD.ZS,6.4
Pakistan,PAK,2013,Location of cooking: separate building (% of households),SG.COK.SBLD.ZS,5.6
Pakistan,PAK,2018,Main cooking fuel: straw/shrubs/grass (% of households),SG.COK.STRW.ZS,1.2
Pakistan,PAK,2013,Main cooking fuel: straw/shrubs/grass (% of households),SG.COK.STRW.ZS,4.5
Pakistan,PAK,2007,Main cooking fuel: straw/shrubs/grass (% of households),SG.COK.STRW.ZS,4.6
Pakistan,PAK,2018,Main cooking fuel: wood (% of households),SG.COK.WOOD.ZS,40.9
Pakistan,PAK,2013,Main cooking fuel: wood (% of households),SG.COK.WOOD.ZS,47.4
Pakistan,PAK,2007,Main cooking fuel: wood (% of households),SG.COK.WOOD.ZS,50.9
Pakistan,PAK,2022,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,1
Pakistan,PAK,2021,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,1
Pakistan,PAK,2020,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,1
Pakistan,PAK,2019,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,1
Pakistan,PAK,2018,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,1
Pakistan,PAK,2017,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,1
Pakistan,PAK,2016,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,1
Pakistan,PAK,2015,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,1
Pakistan,PAK,2014,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,1
Pakistan,PAK,2013,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,1
Pakistan,PAK,2012,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,1
Pakistan,PAK,2011,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,1
Pakistan,PAK,2010,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,1
Pakistan,PAK,2009,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,1
Pakistan,PAK,2008,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,1
Pakistan,PAK,2007,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,1
Pakistan,PAK,2006,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,1
Pakistan,PAK,2005,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,1
Pakistan,PAK,2004,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,1
Pakistan,PAK,2003,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,1
Pakistan,PAK,2002,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,1
Pakistan,PAK,2001,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,1
Pakistan,PAK,2000,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,1
Pakistan,PAK,1999,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,1
Pakistan,PAK,1998,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,1
Pakistan,PAK,1997,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,1
Pakistan,PAK,1996,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,1
Pakistan,PAK,1995,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,1
Pakistan,PAK,1994,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,1
Pakistan,PAK,1993,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,1
Pakistan,PAK,1992,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,1
Pakistan,PAK,1991,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,1
Pakistan,PAK,1990,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,1
Pakistan,PAK,1989,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,1
Pakistan,PAK,1988,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,1
Pakistan,PAK,1987,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,1
Pakistan,PAK,1986,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,1
Pakistan,PAK,1985,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,1
Pakistan,PAK,1984,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,1
Pakistan,PAK,1983,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,1
Pakistan,PAK,1982,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,1
Pakistan,PAK,1981,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,1
Pakistan,PAK,1980,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,1
Pakistan,PAK,1979,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,1
Pakistan,PAK,1978,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,1
Pakistan,PAK,1977,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,1
Pakistan,PAK,1976,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,1
Pakistan,PAK,1975,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,1
Pakistan,PAK,1974,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,1
Pakistan,PAK,1973,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,1
Pakistan,PAK,1972,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,1
Pakistan,PAK,1971,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,1
Pakistan,PAK,1970,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,1
Pakistan,PAK,2018,Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,50.5
Pakistan,PAK,2013,Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,51.9
Pakistan,PAK,2018,Decision maker about a woman's own health care: mainly husband (% of women age 15-49),SG.DMK.HLTH.HB.ZS,37.2
Pakistan,PAK,2013,Decision maker about a woman's own health care: mainly husband (% of women age 15-49),SG.DMK.HLTH.HB.ZS,30.5
Pakistan,PAK,2018,Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,3.2
Pakistan,PAK,2013,Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,17.5
Pakistan,PAK,2018,Decision maker about a woman's own health care: someone else (% of women age 15-49),SG.DMK.HLTH.SE.ZS,9
Pakistan,PAK,2018,Decision maker about a woman's own health care: mainly wife (% of women age 15-49),SG.DMK.HLTH.WF.ZS,9.6
Pakistan,PAK,2013,Decision maker about a woman's own health care: mainly wife (% of women age 15-49),SG.DMK.HLTH.WF.ZS,11.1
Pakistan,PAK,2018,Decision maker about a woman's own health care: wife and husband jointly (% of women age 15-49),SG.DMK.HLTH.WH.ZS,41
Pakistan,PAK,2013,Decision maker about a woman's own health care: wife and husband jointly (% of women age 15-49),SG.DMK.HLTH.WH.ZS,40.8
Pakistan,PAK,2018,"Women participating in none of the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.NONE.FN.ZS,39.4
Pakistan,PAK,2013,"Women participating in none of the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.NONE.FN.ZS,38.5
Pakistan,PAK,2018,Women participating in making major household purchase decisions (% of women age 15-49),SG.DMK.PRCH.FN.ZS,44.1
Pakistan,PAK,2013,Women participating in making major household purchase decisions (% of women age 15-49),SG.DMK.PRCH.FN.ZS,47
Pakistan,PAK,2018,Decision maker about major household purchases: mainly husband (% of women age 15-49),SG.DMK.PRCH.HB.ZS,35.4
Pakistan,PAK,2013,Decision maker about major household purchases: mainly husband (% of women age 15-49),SG.DMK.PRCH.HB.ZS,28.6
Pakistan,PAK,2018,Decision maker about major household purchases: other (% of women age 15-49),SG.DMK.PRCH.OT.ZS,5.2
Pakistan,PAK,2013,Decision maker about major household purchases: other (% of women age 15-49),SG.DMK.PRCH.OT.ZS,24.3
Pakistan,PAK,2018,Decision maker about major household purchases: someone else (% of women age 15-49),SG.DMK.PRCH.SE.ZS,15.3
Pakistan,PAK,2018,Decision maker about major household purchases: mainly wife (% of women age 15-49),SG.DMK.PRCH.WF.ZS,5.8
Pakistan,PAK,2013,Decision maker about major household purchases: mainly wife (% of women age 15-49),SG.DMK.PRCH.WF.ZS,7.8
Pakistan,PAK,2018,Decision maker about major household purchases: wife and husband jointly (% of women age 15-49),SG.DMK.PRCH.WH.ZS,38.2
Pakistan,PAK,2013,Decision maker about major household purchases: wife and husband jointly (% of women age 15-49),SG.DMK.PRCH.WH.ZS,39.2
Pakistan,PAK,2018,"Women participating in decision of visits to family, relatives, friends (% of women age 15-49)",SG.DMK.VISI.FN.ZS,48.5
Pakistan,PAK,2013,"Women participating in decision of visits to family, relatives, friends (% of women age 15-49)",SG.DMK.VISI.FN.ZS,49.9
Pakistan,PAK,2018,Decision maker about a woman's visits to her family or relatives: mainly husband (% of women age 15-49),SG.DMK.VISI.HB.ZS,34.4
Pakistan,PAK,2013,Decision maker about a woman's visits to her family or relatives: mainly husband (% of women age 15-49),SG.DMK.VISI.HB.ZS,26.2
Pakistan,PAK,2018,Decision maker about a woman's visits to her family or relatives: other (% of women age 15-49),SG.DMK.VISI.OT.ZS,3.8
Pakistan,PAK,2013,Decision maker about a woman's visits to her family or relatives: other (% of women age 15-49),SG.DMK.VISI.OT.ZS,23.8
Pakistan,PAK,2018,Decision maker about a woman's visits to her family or relatives: someone else (% of women age 15-49),SG.DMK.VISI.SE.ZS,13.3
Pakistan,PAK,2018,Decision maker about a woman's visits to her family or relatives: mainly wife (% of women age 15-49),SG.DMK.VISI.WF.ZS,9.5
Pakistan,PAK,2013,Decision maker about a woman's visits to her family or relatives: mainly wife (% of women age 15-49),SG.DMK.VISI.WF.ZS,8.7
Pakistan,PAK,2018,Decision maker about Visits to her family or relatives: wife and husband jointly (% of women age 15-49),SG.DMK.VISI.WH.ZS,39
Pakistan,PAK,2013,Decision maker about Visits to her family or relatives: wife and husband jointly (% of women age 15-49),SG.DMK.VISI.WH.ZS,41.2
Pakistan,PAK,2022,Dismissal of pregnant workers is prohibited (1=yes; 0=no),SG.DML.PRGW,0
Pakistan,PAK,2021,Dismissal of pregnant workers is prohibited (1=yes; 0=no),SG.DML.PRGW,0
Pakistan,PAK,2020,Dismissal of pregnant workers is prohibited (1=yes; 0=no),SG.DML.PRGW,0
Pakistan,PAK,2019,Dismissal of pregnant workers is prohibited (1=yes; 0=no),SG.DML.PRGW,0
Pakistan,PAK,2018,Dismissal of pregnant workers is prohibited (1=yes; 0=no),SG.DML.PRGW,0
Pakistan,PAK,2017,Dismissal of pregnant workers is prohibited (1=yes; 0=no),SG.DML.PRGW,0
Pakistan,PAK,2016,Dismissal of pregnant workers is prohibited (1=yes; 0=no),SG.DML.PRGW,0
Pakistan,PAK,2015,Dismissal of pregnant workers is prohibited (1=yes; 0=no),SG.DML.PRGW,0
Pakistan,PAK,2014,Dismissal of pregnant workers is prohibited (1=yes; 0=no),SG.DML.PRGW,0
Pakistan,PAK,2013,Dismissal of pregnant workers is prohibited (1=yes; 0=no),SG.DML.PRGW,0
Pakistan,PAK,2012,Dismissal of pregnant workers is prohibited (1=yes; 0=no),SG.DML.PRGW,0
Pakistan,PAK,2011,Dismissal of pregnant workers is prohibited (1=yes; 0=no),SG.DML.PRGW,0
Pakistan,PAK,2010,Dismissal of pregnant workers is prohibited (1=yes; 0=no),SG.DML.PRGW,0
Pakistan,PAK,2009,Dismissal of pregnant workers is prohibited (1=yes; 0=no),SG.DML.PRGW,0
Pakistan,PAK,2008,Dismissal of pregnant workers is prohibited (1=yes; 0=no),SG.DML.PRGW,0
Pakistan,PAK,2007,Dismissal of pregnant workers is prohibited (1=yes; 0=no),SG.DML.PRGW,0
Pakistan,PAK,2006,Dismissal of pregnant workers is prohibited (1=yes; 0=no),SG.DML.PRGW,0
Pakistan,PAK,2005,Dismissal of pregnant workers is prohibited (1=yes; 0=no),SG.DML.PRGW,0
Pakistan,PAK,2004,Dismissal of pregnant workers is prohibited (1=yes; 0=no),SG.DML.PRGW,0
Pakistan,PAK,2003,Dismissal of pregnant workers is prohibited (1=yes; 0=no),SG.DML.PRGW,0
Pakistan,PAK,2002,Dismissal of pregnant workers is prohibited (1=yes; 0=no),SG.DML.PRGW,0
Pakistan,PAK,2001,Dismissal of pregnant workers is prohibited (1=yes; 0=no),SG.DML.PRGW,0
Pakistan,PAK,2000,Dismissal of pregnant workers is prohibited (1=yes; 0=no),SG.DML.PRGW,0
Pakistan,PAK,1999,Dismissal of pregnant workers is prohibited (1=yes; 0=no),SG.DML.PRGW,0
Pakistan,PAK,1998,Dismissal of pregnant workers is prohibited (1=yes; 0=no),SG.DML.PRGW,0
Pakistan,PAK,1997,Dismissal of pregnant workers is prohibited (1=yes; 0=no),SG.DML.PRGW,0
Pakistan,PAK,1996,Dismissal of pregnant workers is prohibited (1=yes; 0=no),SG.DML.PRGW,0
Pakistan,PAK,1995,Dismissal of pregnant workers is prohibited (1=yes; 0=no),SG.DML.PRGW,0
Pakistan,PAK,1994,Dismissal of pregnant workers is prohibited (1=yes; 0=no),SG.DML.PRGW,0
Pakistan,PAK,1993,Dismissal of pregnant workers is prohibited (1=yes; 0=no),SG.DML.PRGW,0
Pakistan,PAK,1992,Dismissal of pregnant workers is prohibited (1=yes; 0=no),SG.DML.PRGW,0
Pakistan,PAK,1991,Dismissal of pregnant workers is prohibited (1=yes; 0=no),SG.DML.PRGW,0
Pakistan,PAK,1990,Dismissal of pregnant workers is prohibited (1=yes; 0=no),SG.DML.PRGW,0
Pakistan,PAK,1989,Dismissal of pregnant workers is prohibited (1=yes; 0=no),SG.DML.PRGW,0
Pakistan,PAK,1988,Dismissal of pregnant workers is prohibited (1=yes; 0=no),SG.DML.PRGW,0
Pakistan,PAK,1987,Dismissal of pregnant workers is prohibited (1=yes; 0=no),SG.DML.PRGW,0
Pakistan,PAK,1986,Dismissal of pregnant workers is prohibited (1=yes; 0=no),SG.DML.PRGW,0
Pakistan,PAK,1985,Dismissal of pregnant workers is prohibited (1=yes; 0=no),SG.DML.PRGW,0
Pakistan,PAK,1984,Dismissal of pregnant workers is prohibited (1=yes; 0=no),SG.DML.PRGW,0
Pakistan,PAK,1983,Dismissal of pregnant workers is prohibited (1=yes; 0=no),SG.DML.PRGW,0
Pakistan,PAK,1982,Dismissal of pregnant workers is prohibited (1=yes; 0=no),SG.DML.PRGW,0
Pakistan,PAK,1981,Dismissal of pregnant workers is prohibited (1=yes; 0=no),SG.DML.PRGW,0
Pakistan,PAK,1980,Dismissal of pregnant workers is prohibited (1=yes; 0=no),SG.DML.PRGW,0
Pakistan,PAK,1979,Dismissal of pregnant workers is prohibited (1=yes; 0=no),SG.DML.PRGW,0
Pakistan,PAK,1978,Dismissal of pregnant workers is prohibited (1=yes; 0=no),SG.DML.PRGW,0
Pakistan,PAK,1977,Dismissal of pregnant workers is prohibited (1=yes; 0=no),SG.DML.PRGW,0
Pakistan,PAK,1976,Dismissal of pregnant workers is prohibited (1=yes; 0=no),SG.DML.PRGW,0
Pakistan,PAK,1975,Dismissal of pregnant workers is prohibited (1=yes; 0=no),SG.DML.PRGW,0
Pakistan,PAK,1974,Dismissal of pregnant workers is prohibited (1=yes; 0=no),SG.DML.PRGW,0
Pakistan,PAK,1973,Dismissal of pregnant workers is prohibited (1=yes; 0=no),SG.DML.PRGW,0
Pakistan,PAK,1972,Dismissal of pregnant workers is prohibited (1=yes; 0=no),SG.DML.PRGW,0
Pakistan,PAK,1971,Dismissal of pregnant workers is prohibited (1=yes; 0=no),SG.DML.PRGW,0
Pakistan,PAK,1970,Dismissal of pregnant workers is prohibited (1=yes; 0=no),SG.DML.PRGW,0
Pakistan,PAK,2022,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),SG.DNG.WORK.DN.EQ,1
Pakistan,PAK,2021,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),SG.DNG.WORK.DN.EQ,1
Pakistan,PAK,2020,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),SG.DNG.WORK.DN.EQ,1
Pakistan,PAK,2019,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),SG.DNG.WORK.DN.EQ,1
Pakistan,PAK,2018,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),SG.DNG.WORK.DN.EQ,1
Pakistan,PAK,2017,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),SG.DNG.WORK.DN.EQ,1
Pakistan,PAK,2016,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),SG.DNG.WORK.DN.EQ,1
Pakistan,PAK,2015,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),SG.DNG.WORK.DN.EQ,1
